Id;Country;StartDate;EndDate;Type;RegionalScope;Name
ae2ed755-c677-4f02-b40c-7d1715429255;HR;2022-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
19d99191-6fe7-43f3-8111-f60d47a4c065;HR;2022-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
1bf363af-3d04-43e4-a6ba-507605ba9364;HR;2023-01-01;;Public;National;HR Nova Godina,DE Neujahr,EN New Year's Day
a6424cb8-d132-424b-a85a-87a4a286a079;HR;2023-01-06;;Public;National;HR Bogojavljanje ili Sveta tri kralja,DE Heilige Drei Könige,EN Epiphany
c72ae593-70f1-482d-a892-b69ed97d8ebd;HR;2023-04-10;;Public;National;HR Uskrsni ponedjeljak,DE Ostermontag,EN Easter Monday
ab38b415-5d08-47b4-a16f-65c686786351;HR;2023-05-01;;Public;National;HR Praznik rada,DE Tag der Arbeit,EN Labour Day
c59f410a-ea53-453d-8f61-a870b2534f10;HR;2023-05-30;;Public;National;HR Dan državnosti,DE Staatsfeiertag,EN Statehood Day
51b66812-1970-47c3-b9b1-3cb11ab0ea1e;HR;2023-06-08;;Public;National;HR Tijelovo,DE Fronleichnam,EN Corpus Christi
5bce1362-5f9f-49d4-873a-17f2067ecde4;HR;2023-06-22;;Public;National;HR Dan antifašističke borbe,DE Tag des antifaschistischen Kampfes,EN Anti-Fascist Struggle Day
c80a1070-336d-4a1c-a62d-ae3ccaa1794e;HR;2023-08-05;;Public;National;HR Dan pobjede i domovinske zahvalnosti i Dan hrvatskih branitelja,DE Tag des Sieges und der heimatlichen Dankbarkeit und Tag der kroatischen Verteidiger,EN Victory and Homeland Thanksgiving Day and the Day of Croatian Defenders
bf52f293-d7b0-4c6e-89a9-c82a29a89a09;HR;2023-08-15;;Public;National;HR Velika Gospa,DE Mariä Himmelfahrt,EN Assumption Day
d3d109bc-8940-4a7e-b683-d089dd46f98c;HR;2023-11-01;;Public;National;HR Svi sveti,DE Allerheiligen,EN All Saints' Day
4ee302ee-9538-4f1e-aa1f-b7ccadf5aa8e;HR;2023-11-18;;Public;National;HR Dan sjećanja na žrtve Domovinskog rata i Dan sjećanja na žrtvu Vukovara i Škabrnje,DE Tag des Gedenkens,EN Remembrance Day
284e745b-9bb6-4f5d-a7b6-9415b4684d6a;HR;2023-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
b1807496-666e-4c22-9927-960c70108281;HR;2023-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
5832121e-d195-4147-9e52-d3e16b04b2a1;HR;2024-01-01;;Public;National;HR Nova Godina,DE Neujahr,EN New Year's Day
5b319f77-1bf3-4403-ac8a-5e9123d615e0;HR;2024-01-06;;Public;National;HR Bogojavljanje ili Sveta tri kralja,DE Heilige Drei Könige,EN Epiphany
8045b258-ea3c-4453-a3eb-4a6406854959;HR;2024-04-01;;Public;National;HR Uskrsni ponedjeljak,DE Ostermontag,EN Easter Monday
816f988a-b7b2-4ef8-9962-2d76a538c523;HR;2024-04-17;;Public;National;HR Dan izbora,DE Wahltag,EN Election Day
7c81e7f8-bc84-43b1-91f7-6e1804368f7f;HR;2024-05-01;;Public;National;HR Praznik rada,DE Tag der Arbeit,EN Labour Day
19897533-07e6-407a-808a-2b094cde2280;HR;2024-05-30;;Public;National;HR Dan državnosti,DE Staatsfeiertag,EN Statehood Day
7ed0e5c6-e824-4bf7-a327-21c896261734;HR;2024-05-30;;Public;National;HR Tijelovo,DE Fronleichnam,EN Corpus Christi
26d65c55-21de-4c5b-aca5-b68956a9a8c0;HR;2024-06-22;;Public;National;HR Dan antifašističke borbe,DE Tag des antifaschistischen Kampfes,EN Anti-Fascist Struggle Day
fe7cbda9-8d2a-461d-b63b-c6cc89be8056;HR;2024-08-05;;Public;National;HR Dan pobjede i domovinske zahvalnosti i Dan hrvatskih branitelja,DE Tag des Sieges und der heimatlichen Dankbarkeit und Tag der kroatischen Verteidiger,EN Victory and Homeland Thanksgiving Day and the Day of Croatian Defenders
1f7606ef-db25-4b3d-9c11-75a25508efd6;HR;2024-08-15;;Public;National;HR Velika Gospa,DE Mariä Himmelfahrt,EN Assumption Day
8b0906d6-4ee9-4cc4-8332-74b37f9ca561;HR;2024-11-01;;Public;National;HR Svi sveti,DE Allerheiligen,EN All Saints' Day
