Id;Country;StartDate;EndDate;Type;RegionalScope;Name;Subdivisions
a1e6929f-89f4-462c-bc87-de0b6c658269;ES;2019-12-23;2020-01-06;School;Local;ES Vacaciones de Navidad,CA Vacances de Nadal,DE Weihnachtsferien,EN Christmas holidays;AN-CA
056077a0-4dfc-4d2f-a5a7-9bb38d852fcc;ES;2020-01-07;;School;Local;ES Día no lectivo,CA Dia no lectiu,DE Schulfreier Tag,EN Non-teaching day;AN-CA
f523baef-16fc-4486-a7e6-7a183fe61ba5;ES;2020-03-02;;School;Local;ES Día de la Comunidad Educativa,CA Dia de la Comunitat Educativa,DE Tag der Bildungsgemeinschaft,EN Educational Community Days;AN-CA
f4d31b00-6835-4d92-95b6-baaee9b8e288;ES;2020-04-06;2020-04-12;School;Local;ES Vacaciones de Semana Santa,CA Vacances de Setmana Santa,DE Osterferien,EN Easter holidays;AN-CA
d0e6f035-bf62-426d-929a-99732458fcfb;ES;2020-05-04;;School;Local;ES Día no lectivo,CA Dia no lectiu,DE Schulfreier Tag,EN Non-teaching day;AN-CA
a6bfd93e-d1cd-440e-b8ac-83ca39c3609e;ES;2020-06-24;2020-09-09;School;Local;ES Vacaciones de verano,CA Vacances d´estiu,DE Sommerferien,EN Summer holidays;AN-CA
02d938cf-6a8b-489a-956d-89659973f715;ES;2020-12-24;2021-01-10;School;Local;ES Vacaciones de Navidad,CA Vacances de Nadal,DE Weihnachtsferien,EN Christmas holidays;AN-CA
afcb85d6-bf2c-4cd7-8720-f4beb49c34b6;ES;2021-03-29;2021-04-04;School;Local;ES Vacaciones de Semana Santa,CA Vacances de Setmana Santa,DE Osterferien,EN Easter holidays;AN-CA
3036c9ec-55eb-4a84-8d96-4de6e7b1fdb4;ES;2021-05-03;;School;Local;ES Día de la Comunidad Educativa,CA Dia de la Comunitat Educativa,DE Tag der Bildungsgemeinschaft,EN Educational Community Days;AN-CA
c7048ed5-7194-4f4a-b816-36ef57548112;ES;2021-06-23;2021-09-09;School;Local;ES Vacaciones de verano,CA Vacances d´estiu,DE Sommerferien,EN Summer holidays;AN-CA
bf83b45d-8ce6-4cdb-a4ec-00788ee96ee5;ES;2021-12-24;2022-01-09;School;Local;ES Vacaciones de Navidad,CA Vacances de Nadal,DE Weihnachtsferien,EN Christmas holidays;AN-CA
9d79776f-ca0b-4af7-8130-26c9ff4cfd6b;ES;2022-03-01;;School;Local;ES Día de la Comunidad Educativa,CA Dia de la Comunitat Educativa,DE Tag der Bildungsgemeinschaft,EN Educational Community Days;AN-CA
04ac8a45-7277-4fe9-8869-4ecf4e1fc54f;ES;2022-04-11;2022-04-17;School;Local;ES Vacaciones de Semana Santa,CA Vacances de Setmana Santa,DE Osterferien,EN Easter holidays;AN-CA
8db67992-cc40-4b33-9744-2200253560dd;ES;2022-06-23;2022-09-11;School;Local;ES Vacaciones de verano,CA Vacances d´estiu,DE Sommerferien,EN Summer holidays;AN-CA
02680444-483c-4dab-9388-27eadfc556e5;ES;2022-12-24;2023-01-08;School;Local;ES Vacaciones de Navidad,CA Vacances de Nadal,DE Weihnachtsferien,EN Christmas holidays;AN-CA
61b23d2a-b7b9-464b-8a26-8bbb67e38f29;ES;2023-02-27;;School;Local;ES Día de la Comunidad Educativa,CA Dia de la Comunitat Educativa,DE Tag der Bildungsgemeinschaft,EN Educational Community Days;AN-CA
ed455668-46a1-4530-bd5e-706f9d2e706f;ES;2023-03-01;;School;Local;ES Día no lectivo,CA Dia no lectiu,DE Schulfreier Tag,EN Non-teaching day;AN-CA
4fdc52a8-f2ad-42d3-bc0b-4a4d1982bd0c;ES;2023-04-03;2023-04-09;School;Local;ES Vacaciones de Semana Santa,CA Vacances de Setmana Santa,DE Osterferien,EN Easter holidays;AN-CA
088c9e19-e0ba-4250-afda-b2f7e7abd5d6;ES;2023-06-23;2023-09-10;School;Local;ES Vacaciones de verano,CA Vacances d´estiu,DE Sommerferien,EN Summer holidays;AN-CA
e784a146-2c4a-4abb-a980-ab07988c7df5;ES;2023-12-07;;School;Local;ES Día de la Comunidad Educativa,CA Dia de la Comunitat Educativa,DE Tag der Bildungsgemeinschaft,EN Educational Community Days;AN-CA
0df82986-af61-4c04-b17a-ef51a7e03889;ES;2023-12-23;2024-01-07;School;Local;ES Vacaciones de Navidad,CA Vacances de Nadal,DE Weihnachtsferien,EN Christmas holidays;AN-CA
8cefd0f2-1223-446c-8818-15ca064f7e34;ES;2024-02-26;;School;Local;ES Día no lectivo,CA Dia no lectiu,DE Schulfreier Tag,EN Non-teaching day;AN-CA
2e4bc218-33cc-44b0-afbb-1bdbb0e228ca;ES;2024-02-27;;School;Local;ES Día no lectivo,CA Dia no lectiu,DE Schulfreier Tag,EN Non-teaching day;AN-CA
0d2ed6f2-b370-4c89-95fa-5de52badc28b;ES;2024-03-25;2024-03-31;School;Local;ES Vacaciones de Semana Santa,CA Vacances de Setmana Santa,DE Osterferien,EN Easter holidays;AN-CA
