Id;Country;StartDate;EndDate;Type;Name;Comment
a38d12c1-0694-4d21-91f0-37f5f14675d6;LU;2022-05-09;;Public;DE Europatag,FR Journée de l'Europe,LB Europadag,EN Europe Day;
7ccb5b46-0412-4a69-93a5-8ed650a312d8;LU;2023-05-18;;Public;DE Christi Himmelfahrt,FR Ascension,LB Christi Himmelfaart,EN Ascension Day;
ce32aafa-6a6c-46db-98c8-df30e1a4b2b4;LU;2023-05-29;;Public;DE Pfingstmontag,FR Lundi de Pentecôte,LB Péngschtméindeg,EN Whit Monday;
53b95ec5-da3f-4c29-a963-f1c5c189dada;LU;2023-06-23;;Public;DE Großherzogsgeburtstag,FR Jour de la célébration de l'anniversaire du Grand-Duc,LB Groussherzogsgebuertsdag,EN Grand Duke's Birthday;
70ccb6d7-bc91-465d-8a8a-656a33552fd3;LU;2023-08-15;;Public;DE Mariä Himmelfahrt,FR Assomption,LB Mariä Himmelfaart,EN Assumption;
3d019394-95b1-498c-a6de-cb304c6985d9;LU;2023-11-01;;Public;DE Allerheiligen,FR Toussaint,LB Allerhellgen,EN All Saints;
193d3e51-39d5-4ad9-9534-6eeb87f38123;LU;2023-12-25;;Public;DE Erster Weihnachtsfeiertag,FR Premier jour de Noël,LB Chrëschtdag,EN Christmas Day;
a67ac567-7fe9-4340-ba29-63e928771567;LU;2023-12-26;;Public;DE Zweiter Weihnachtsfeiertag,FR Deuxième jour de Noël,LB Stiefesdag,EN Boxing Day;
47956ca6-1304-46f8-84a1-830bb6effc9a;LU;2024-01-01;;Public;DE Neujahr,FR Nouvel An,LB Neijoerschdag,EN New Year;
adb8add1-485d-4e8c-81a1-b0673bfede0b;LU;2024-04-01;;Public;DE Ostermontag,FR Lundi de Pâques,LB Ouschterméindeg,EN Easter Monday;
7201c8bf-f01e-44ba-9ca3-ab79576d88f4;LU;2024-05-01;;Public;DE 1. Mai,FR Premier Mai,LB Dag vun der Aarbecht,EN Mayday;
f91772d4-006e-4fec-ad1f-09cf4b04b1ec;LU;2024-05-09;;Public;DE Europatag,FR Journée de l'Europe,LB Europadag,EN Europe Day;
cddc4aae-11df-467a-8e8d-256c1f382d98;LU;2024-05-09;;Public;DE Christi Himmelfahrt,FR Ascension,LB Christi Himmelfaart,EN Ascension Day;
aa742d17-2c2c-4361-b9aa-80807ded6488;LU;2024-05-20;;Public;DE Pfingstmontag,FR Lundi de Pentecôte,LB Péngschtméindeg,EN Whit Monday;
737f7bfb-1060-43c4-a781-ed669feb70b1;LU;2024-06-23;;Public;DE Großherzogsgeburtstag,FR Jour de la célébration de l'anniversaire du Grand-Duc,LB Groussherzogsgebuertsdag,EN Grand Duke's Birthday;
e10cd1fb-3940-4411-8fc3-7649954adb7a;LU;2024-08-15;;Public;DE Mariä Himmelfahrt,FR Assomption,LB Mariä Himmelfaart,EN Assumption;
81404ccc-b6dd-4c13-92c0-cb1954a2d391;LU;2024-11-01;;Public;DE Allerheiligen,FR Toussaint,LB Allerhellgen,EN All Saints;
3ec8d57d-ea52-47e2-bcc9-b0bef53c6bf6;LU;2024-12-25;;Public;DE Erster Weihnachtsfeiertag,FR Premier jour de Noël,LB Chrëschtdag,EN Christmas Day;
feaddb3e-66f8-4d83-ac60-0c9ee5a6c824;LU;2024-12-26;;Public;DE Zweiter Weihnachtsfeiertag,FR Deuxième jour de Noël,LB Stiefesdag,EN Boxing Day;
d0e656b6-5b39-4471-97a1-b3264fabc907;LU;2025-01-01;;Public;DE Neujahr,FR Nouvel An,LB Neijoerschdag,EN New Year;
b243d8ae-e4e1-48f4-9728-c08cdaf4eed6;LU;2025-04-21;;Public;DE Ostermontag,FR Lundi de Pâques,LB Ouschterméindeg,EN Easter Monday;
21728db3-b934-42f1-a716-1d25ae593102;LU;2025-05-01;;Public;DE 1. Mai,FR Premier Mai,LB Dag vun der Aarbecht,EN Mayday;
a2f4faa4-80a3-45a9-9565-45a5df58d3d5;LU;2025-05-09;;Public;DE Europatag,FR Journée de l'Europe,LB Europadag,EN Europe Day;
edbed551-3dae-41ff-b24d-57b9e986427a;LU;2025-05-29;;Public;DE Christi Himmelfahrt,FR Ascension,LB Christi Himmelfaart,EN Ascension Day;
437544e4-bd21-4620-b3cc-66fa396f8c76;LU;2025-06-09;;Public;DE Pfingstmontag,FR Lundi de Pentecôte,LB Péngschtméindeg,EN Whit Monday;
9b1556d1-0dd5-46dc-95d2-ce18ac1c4b2e;LU;2025-06-23;;Public;DE Großherzogsgeburtstag,FR Jour de la célébration de l'anniversaire du Grand-Duc,LB Groussherzogsgebuertsdag,EN Grand Duke's Birthday;
d5659ef0-2ba9-4956-b3e7-cd9719198543;LU;2025-08-15;;Public;DE Mariä Himmelfahrt,FR Assomption,LB Mariä Himmelfaart,EN Assumption;
dffaa429-0eb8-448b-ac0c-bc82c3b63edb;LU;2025-11-01;;Public;DE Allerheiligen,FR Toussaint,LB Allerhellgen,EN All Saints;
9070d806-9484-48f4-8f59-33fd2f8c9a51;LU;2025-12-25;;Public;DE Erster Weihnachtsfeiertag,FR Premier jour de Noël,LB Chrëschtdag,EN Christmas Day;
84d15e7c-7fa9-469c-b6eb-00262af4ffb9;LU;2025-12-26;;Public;DE Zweiter Weihnachtsfeiertag,FR Deuxième jour de Noël,LB Stiefesdag,EN Boxing Day;
bf1e442b-0190-41fc-92dd-3171e1c9b218;LU;2026-01-01;;Public;DE Neujahr,FR Nouvel An,LB Neijoerschdag,EN New Year;
4396fb20-2c59-405d-9aef-360c7d2b53be;LU;2026-04-06;;Public;DE Ostermontag,FR Lundi de Pâques,LB Ouschterméindeg,EN Easter Monday;
24aa82ab-d7b7-4efc-b561-d2e90cfad4a8;LU;2026-05-01;;Public;DE 1. Mai,FR Premier Mai,LB Dag vun der Aarbecht,EN Mayday;
f9f0df08-f515-40ad-8fd3-fe8dcc2c6765;LU;2026-05-09;;Public;DE Europatag,FR Journée de l'Europe,LB Europadag,EN Europe Day;
e2831117-848e-4dc6-b1d0-c8d08e6260a8;LU;2026-05-14;;Public;DE Christi Himmelfahrt,FR Ascension,LB Christi Himmelfaart,EN Ascension Day;
176469e3-c8b8-4a1b-8edc-921eca15d404;LU;2026-05-25;;Public;DE Pfingstmontag,FR Lundi de Pentecôte,LB Péngschtméindeg,EN Whit Monday;
475b86af-fd3a-43ad-9ed7-8bf887b2fc4b;LU;2026-06-23;;Public;DE Großherzogsgeburtstag,FR Jour de la célébration de l'anniversaire du Grand-Duc,LB Groussherzogsgebuertsdag,EN Grand Duke's Birthday;
0255913f-7635-4bb3-b751-4519d5c259da;LU;2026-08-15;;Public;DE Mariä Himmelfahrt,FR Assomption,LB Mariä Himmelfaart,EN Assumption;
d4a773f9-fe64-4df4-a07a-af59860ee1b4;LU;2026-11-01;;Public;DE Allerheiligen,FR Toussaint,LB Allerhellgen,EN All Saints;
a3ed09af-36d2-4466-9049-413d49b7e0ea;LU;2026-12-25;;Public;DE Erster Weihnachtsfeiertag,FR Premier jour de Noël,LB Chrëschtdag,EN Christmas Day;
18e26a66-01d2-41f2-b156-e2440f962265;LU;2026-12-26;;Public;DE Zweiter Weihnachtsfeiertag,FR Deuxième jour de Noël,LB Stiefesdag,EN Boxing Day;
