Country;Code;IsoCode;ShortName;Category;Name;OfficialLanguages;Parent
PT;PT-ELV;;ELV;PT município,EN municipality,DE Gemeinde;PT Elvas,EN Elvas,DE Elvas;PT;PA
PT;PT-ENT;;ENT;PT município,EN municipality,DE Gemeinde;PT Entroncamento,EN Entroncamento,DE Entroncamento;PT;SA
PT;PT-ESP;;ESP;PT município,EN municipality,DE Gemeinde;PT Espinho,EN Espinho,DE Espinho;PT;AV
PT;PT-EPS;;EPS;PT município,EN municipality,DE Gemeinde;PT Esposende,EN Esposende,DE Esposende;PT;BR
PT;PT-ETR;;ETR;PT município,EN municipality,DE Gemeinde;PT Estarreja,EN Estarreja,DE Estarreja;PT;AV
PT;PT-ETZ;;ETZ;PT município,EN municipality,DE Gemeinde;PT Estremoz,EN Estremoz,DE Estremoz;PT;EV
PT;PT-EVR;;EVR;PT município,EN municipality,DE Gemeinde;PT Évora,EN Évora,DE Évora;PT;EV
PT;PT-FAF;;FAF;PT município,EN municipality,DE Gemeinde;PT Fafe,EN Fafe,DE Fafe;PT;BR
PT;PT-FAR;;FAR;PT município,EN municipality,DE Gemeinde;PT Faro,EN Faro,DE Faro;PT;FA
PT;PT-FLG;;FLG;PT município,EN municipality,DE Gemeinde;PT Felgueiras,EN Felgueiras,DE Felgueiras;PT;PO
PT;PT-FAL;;FAL;PT município,EN municipality,DE Gemeinde;PT Ferreira do Alentejo,EN Ferreira do Alentejo,DE Ferreira do Alentejo;PT;BE
PT;PT-FZZ;;FZZ;PT município,EN municipality,DE Gemeinde;PT Ferreira do Zêzere,EN Ferreira do Zêzere,DE Ferreira do Zêzere;PT;SA
PT;PT-FIG;;FIG;PT município,EN municipality,DE Gemeinde;PT Figueira da Foz,EN Figueira da Foz,DE Figueira da Foz;PT;CO
PT;PT-FCR;;FCR;PT município,EN municipality,DE Gemeinde;PT Figueira de Castelo Rodrigo,EN Figueira de Castelo Rodrigo,DE Figueira de Castelo Rodrigo;PT;GU
PT;PT-FVN;;FVN;PT município,EN municipality,DE Gemeinde;PT Figueiró dos Vinhos,EN Figueiró dos Vinhos,DE Figueiró dos Vinhos;PT;LE
PT;PT-FAG;;FAG;PT município,EN municipality,DE Gemeinde;PT Fornos de Algodres,EN Fornos de Algodres,DE Fornos de Algodres;PT;GU
PT;PT-FEC;;FEC;PT município,EN municipality,DE Gemeinde;PT Freixo de Espada à Cinta,EN Freixo de Espada à Cinta,DE Freixo de Espada à Cinta;PT;BA
PT;PT-FTR;;FTR;PT município,EN municipality,DE Gemeinde;PT Fronteira,EN Fronteira,DE Fronteira;PT;PA
PT;PT-FNC;;FNC;PT município,EN municipality,DE Gemeinde;PT Funchal,EN Funchal,DE Funchal;PT;MA
PT;PT-FND;;FND;PT município,EN municipality,DE Gemeinde;PT Fundão,EN Fundão,DE Fundão;PT;CB
PT;PT-GAV;;GAV;PT município,EN municipality,DE Gemeinde;PT Gavião,EN Gavião,DE Gavião;PT;PA
PT;PT-GOI;;GOI;PT município,EN municipality,DE Gemeinde;PT Góis,EN Góis,DE Góis;PT;CO
PT;PT-GLG;;GLG;PT município,EN municipality,DE Gemeinde;PT Golegã,EN Golegã,DE Golegã;PT;SA
PT;PT-GDM;;GDM;PT município,EN municipality,DE Gemeinde;PT Gondomar,EN Gondomar,DE Gondomar;PT;PO
PT;PT-GVA;;GVA;PT município,EN municipality,DE Gemeinde;PT Gouveia,EN Gouveia,DE Gouveia;PT;GU
PT;PT-GDL;;GDL;PT município,EN municipality,DE Gemeinde;PT Grândola,EN Grândola,DE Grândola;PT;SE
PT;PT-GRD;;GRD;PT município,EN municipality,DE Gemeinde;PT Guarda,EN Guarda,DE Guarda;PT;GU
PT;PT-GMR;;GMR;PT município,EN municipality,DE Gemeinde;PT Guimarães,EN Guimarães,DE Guimarães;PT;BR
PT;PT-HRT;;HRT;PT município,EN municipality,DE Gemeinde;PT Horta,EN Horta,DE Horta;PT;AC
PT;PT-IDN;;IDN;PT município,EN municipality,DE Gemeinde;PT Idanha-a-Nova,EN Idanha-a-Nova,DE Idanha-a-Nova;PT;CB
PT;PT-ILH;;ILH;PT município,EN municipality,DE Gemeinde;PT Ílhavo,EN Ílhavo,DE Ílhavo;PT;AV
PT;PT-LGA;;LGA;PT município,EN municipality,DE Gemeinde;PT Lagoa (Algarve),EN Lagoa (Algarve),DE Lagoa (Algarve);PT;FA
PT;PT-LAG;;LAG;PT município,EN municipality,DE Gemeinde;PT Lagoa (Açores),EN Lagoa (Azores),DE Lagoa (Azoren);PT;AC
PT;PT-LGS;;LGS;PT município,EN municipality,DE Gemeinde;PT Lagos,EN Lagos,DE Lagos;PT;FA
PT;PT-LGF;;LGF;PT município,EN municipality,DE Gemeinde;PT Lajes das Flores,EN Lajes das Flores,DE Lajes das Flores;PT;AC
PT;PT-LGP;;LGP;PT município,EN municipality,DE Gemeinde;PT Lajes do Pico,EN Lajes do Pico,DE Lajes do Pico;PT;AC
PT;PT-LMG;;LMG;PT município,EN municipality,DE Gemeinde;PT Lamego,EN Lamego,DE Lamego;PT;VI
PT;PT-LRA;;LRA;PT município,EN municipality,DE Gemeinde;PT Leiria,EN Leiria,DE Leiria;PT;LE
PT;PT-LSB;;LSB;PT município,EN municipality,DE Gemeinde;PT Lisboa,EN Lisbon,DE Lissabon;PT;LI
PT;PT-LLE;;LLE;PT município,EN municipality,DE Gemeinde;PT Loulé,EN Loulé,DE Loulé;PT;FA
PT;PT-LRS;;LRS;PT município,EN municipality,DE Gemeinde;PT Loures,EN Loures,DE Loures;PT;LI
PT;PT-LNH;;LNH;PT município,EN municipality,DE Gemeinde;PT Lourinhã,EN Lourinhã,DE Lourinhã;PT;LI
PT;PT-LSA;;LSA;PT município,EN municipality,DE Gemeinde;PT Lousã,EN Lousã,DE Lousã;PT;CO
PT;PT-LOU;;LOU;PT município,EN municipality,DE Gemeinde;PT Lousada,EN Lousada,DE Lousada;PT;PO
PT;PT-MAC;;MAC;PT município,EN municipality,DE Gemeinde;PT Mação,EN Mação,DE Mação;PT;SA
PT;PT-MCD;;MCD;PT município,EN municipality,DE Gemeinde;PT Macedo de Cavaleiros,EN Macedo de Cavaleiros,DE Macedo de Cavaleiros;PT;BA
PT;PT-MCH;;MCH;PT município,EN municipality,DE Gemeinde;PT Machico,EN Machico,DE Machico;PT;MA
PT;PT-MAD;;MAD;PT município,EN municipality,DE Gemeinde;PT Madalena,EN Madalena,DE Madalena;PT;AC
PT;PT-MFR;;MFR;PT município,EN municipality,DE Gemeinde;PT Mafra,EN Mafra,DE Mafra;PT;LI
PT;PT-MAI;;MAI;PT município,EN municipality,DE Gemeinde;PT Maia,EN Maia,DE Maia;PT;PO
PT;PT-MGL;;MGL;PT município,EN municipality,DE Gemeinde;PT Mangualde,EN Mangualde,DE Mangualde;PT;VI
PT;PT-MTG;;MTG;PT município,EN municipality,DE Gemeinde;PT Manteigas,EN Manteigas,DE Manteigas;PT;GU
PT;PT-MCN;;MCN;PT município,EN municipality,DE Gemeinde;PT Marco de Canaveses,EN Marco de Canaveses,DE Marco de Canaveses;PT;PO
PT;PT-MGR;;MGR;PT município,EN municipality,DE Gemeinde;PT Marinha Grande,EN Marinha Grande,DE Marinha Grande;PT;LE
PT;PT-MRV;;MRV;PT município,EN municipality,DE Gemeinde;PT Marvão,EN Marvão,DE Marvão;PT;PA
PT;PT-MTS;;MTS;PT município,EN municipality,DE Gemeinde;PT Matosinhos,EN Matosinhos,DE Matosinhos;PT;PO
PT;PT-MLD;;MLD;PT município,EN municipality,DE Gemeinde;PT Mealhada,EN Mealhada,DE Mealhada;PT;AV
PT;PT-MED;;MED;PT município,EN municipality,DE Gemeinde;PT Mêda,EN Mêda,DE Mêda;PT;GU
PT;PT-MLG;;MLG;PT município,EN municipality,DE Gemeinde;PT Melgaço,EN Melgaço,DE Melgaço;PT;VC
PT;PT-MTL;;MTL;PT município,EN municipality,DE Gemeinde;PT Mértola,EN Mértola,DE Mértola;PT;BE
PT;PT-MSF;;MSF;PT município,EN municipality,DE Gemeinde;PT Mesão Frio,EN Mesão Frio,DE Mesão Frio;PT;VR
PT;PT-MIR;;MIR;PT município,EN municipality,DE Gemeinde;PT Mira,EN Mira,DE Mira;PT;CO
PT;PT-MCV;;MCV;PT município,EN municipality,DE Gemeinde;PT Miranda do Corvo,EN Miranda do Corvo,DE Miranda do Corvo;PT;CO
PT;PT-MDR;;MDR;PT município,EN municipality,DE Gemeinde;PT Miranda do Douro (Miranda de l Douro),EN Miranda do Douro (Miranda de l Douro),DE Miranda do Douro (Miranda de l Douro);PT;BA
PT;PT-MDL;;MDL;PT município,EN municipality,DE Gemeinde;PT Mirandela,EN Mirandela,DE Mirandela;PT;BA
PT;PT-MGD;;MGD;PT município,EN municipality,DE Gemeinde;PT Mogadouro,EN Mogadouro,DE Mogadouro;PT;BA
