Id;Country;StartDate;EndDate;Type;Name;Comment
569da349-617e-46fe-bf73-00fc9a3a8046;LT;2022-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
6cabf507-5392-41e2-9a55-aa2f853a3426;LT;2022-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
5bc0371b-1a9a-4dca-b3da-24be4520349b;LT;2022-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
8b1565bc-cb08-492b-b69e-00550e1183dc;LT;2023-01-01;;Public;LT Naujieji metai,DE Neujahr,EN New Year's Day;
044ef531-ac02-489f-be85-fabfb480e93c;LT;2023-02-16;;Public;LT Lietuvos valstybės atkūrimo diena,DE Tag der Wiederherstellung des litauischen Staates,EN Day of restoration of the Lithuanian state;
24378e33-6b1c-466b-8d13-a3401011b31c;LT;2023-03-11;;Public;LT Lietuvos nepriklausomybės atkūrimo diena,DE Tag der Wiederherstellung der Unabhängigkeit Litauens,EN Day of Restoration of Independence of Lithuania;
978e4511-f011-4cff-8200-4c04e520361a;LT;2023-04-09;;Public;LT Velykos,DE Ostersonntag,EN Easter Sunday;
3a481a69-a09e-41cf-8d31-116b85ede6f3;LT;2023-04-10;;Public;LT Antroji Velykų diena,DE Ostermontag,EN Easter Monday;
3e384ed2-337c-43dc-9abd-e0adac2b7df5;LT;2023-05-01;;Public;LT Tarptautinė darbo diena,DE Tag der Arbeit,EN Labour Day;
6f7bc7a2-82c0-4c16-85b3-4b4acfaf95c5;LT;2023-06-24;;Public;LT Rasos ir Joninių diena,DE Mittsommertag,EN Midsummer Day;
d172ea27-bb8e-48f2-83a2-3823ef0670d3;LT;2023-07-06;;Public;LT Valstybės diena,DE Eigenstaatlichkeitstag,EN National Day;
6f3647e2-7e46-4942-938c-920ad72f38e4;LT;2023-08-15;;Public;LT Žolinė,DE Mariä Himmelfahrt,EN Assumption Day;
26a73fc2-b3f5-4727-9134-0528dc6fd2ff;LT;2023-11-01;;Public;LT Visų šventųjų diena,DE Allerheiligen,EN All Saints' Day;
8218fe76-5eb4-41cc-b1d1-efe95bb6412c;LT;2023-11-02;;Public;LT Vėlinės,DE Allerseelen,EN All Souls' Day;
