Id;Country;StartDate;EndDate;Type;RegionalScope;Name;Comment
ac710877-e0d1-4514-9797-924f6bbb4c10;EE;2024-12-24;;Public;National;EE jõululaupäev,DE Heiligabend,EN Christmas Eve;
40741dfa-2655-42d0-b1c9-8a7ce643f065;EE;2024-12-25;;Public;National;EE esimene jõulupüha,DE Weihnachten,EN Christmas Day;
ef979a23-85e2-4b69-aa45-55c48ce8c409;EE;2024-12-26;;Public;National;EE teine jõulupüha,DE Zweiter Weihnachtsfeiertag,EN Boxing Day;
27a18979-9d55-4162-8747-ca72c607b5a5;EE;2025-01-01;;Public;National;EE uusaasta,DE Neujahr,EN New Year's Day;
10932b70-38f4-4883-905a-3d900b3117ef;EE;2025-02-24;;Public;National;EE iseseisvuspäev,DE Unabhängigkeitstag,EN Independence Day;
f56c3931-8905-44bc-94b1-9fe5705f034f;EE;2025-04-18;;Public;National;EE suur reede,DE Karfreitag,EN Good Friday;
b43569c7-acb1-43e9-bf6b-5a9b9ee2979f;EE;2025-04-20;;Public;National;EE ülestõusmispühade 1. püha,DE Ostersonntag,EN Easter Sunday;
8519bc45-f3b5-43b1-b254-288cea2b98e9;EE;2025-05-01;;Public;National;EE kevadpüha,DE Frühlingstag,EN Spring Day;
5d37416a-f56e-4ced-839b-df389dabf620;EE;2025-06-08;;Public;National;EE nelipühade 1. püha,DE Pfingsten,EN Pentecost;
0d2a4c65-1185-45ef-a105-9a21892d3c14;EE;2025-06-23;;Public;National;EE võidupüha,DE Tag des Sieges,EN Victory Day;
9f5145df-5916-46e2-9f32-2e5dbcfa6b42;EE;2025-06-24;;Public;National;EE jaanipäev,DE Mittsommertag,EN Midsummer Day;
69db8e81-891f-4085-9185-b1e6e554e5f5;EE;2025-08-20;;Public;National;EE taasiseseisvumispäev,DE Tag der Wiedererlangung der Unabhängigkeit,EN Day of Restoration of Independence;
2d3c4593-061b-4d11-8481-ba3cf9ebebdd;EE;2025-12-24;;Public;National;EE jõululaupäev,DE Heiligabend,EN Christmas Eve;
699f7d98-0128-4f24-b7b5-18b8033ef804;EE;2025-12-25;;Public;National;EE esimene jõulupüha,DE Weihnachten,EN Christmas Day;
2f688457-7602-40aa-9601-ef0aca3271d7;EE;2025-12-26;;Public;National;EE teine jõulupüha,DE Zweiter Weihnachtsfeiertag,EN Boxing Day;
a304fcde-c79f-4d23-a537-c8f6835a41b4;EE;2026-01-01;;Public;National;EE uusaasta,DE Neujahr,EN New Year's Day;
a90e315c-5d34-4159-b5ae-6ce64b4a2f83;EE;2026-02-24;;Public;National;EE iseseisvuspäev,DE Unabhängigkeitstag,EN Independence Day;
7b9bda14-64c7-49a3-b34e-459bb19be910;EE;2026-04-03;;Public;National;EE suur reede,DE Karfreitag,EN Good Friday;
7bb41794-3df5-447e-8106-66873944c890;EE;2026-04-05;;Public;National;EE ülestõusmispühade 1. püha,DE Ostersonntag,EN Easter Sunday;
89c6059d-9f14-4a02-99bb-94a787def5cb;EE;2026-05-01;;Public;National;EE kevadpüha,DE Frühlingstag,EN Spring Day;
6daefd81-2946-475e-a64c-41f5a39e56e4;EE;2026-05-24;;Public;National;EE nelipühade 1. püha,DE Pfingsten,EN Pentecost;
54adb8cf-f2ae-48d6-8567-07bd4f275af8;EE;2026-06-23;;Public;National;EE võidupüha,DE Tag des Sieges,EN Victory Day;
3923a635-535d-401f-8b85-3d157795024d;EE;2026-06-24;;Public;National;EE jaanipäev,DE Mittsommertag,EN Midsummer Day;
b883b862-c2fd-4570-9e63-009c15f4349f;EE;2026-08-20;;Public;National;EE taasiseseisvumispäev,DE Tag der Wiedererlangung der Unabhängigkeit,EN Day of Restoration of Independence;
74482a7c-7d4f-47ed-85ea-36e615583c4b;EE;2026-12-24;;Public;National;EE jõululaupäev,DE Heiligabend,EN Christmas Eve;
b2ff764c-7bfe-43fe-ace0-172a934e0b1b;EE;2026-12-25;;Public;National;EE esimene jõulupüha,DE Weihnachten,EN Christmas Day;
00008692-fc2e-48ac-b9cb-c5aea8be6bf3;EE;2026-12-26;;Public;National;EE teine jõulupüha,DE Zweiter Weihnachtsfeiertag,EN Boxing Day;
3827adf1-ae90-49ac-b7c3-2dec097d6a58;EE;2027-01-01;;Public;National;EE uusaasta,DE Neujahr,EN New Year's Day;
a0c479f6-df14-4ed0-86ce-693f35e86b02;EE;2027-02-24;;Public;National;EE iseseisvuspäev,DE Unabhängigkeitstag,EN Independence Day;
24c56a5b-b481-4e0d-a1a9-0bd7ae096e2c;EE;2027-03-26;;Public;National;EE suur reede,DE Karfreitag,EN Good Friday;
a45e6699-b604-440d-afc1-657fd88e36a4;EE;2027-03-28;;Public;National;EE ülestõusmispühade 1. püha,DE Ostersonntag,EN Easter Sunday;
57b0b751-9caa-4a7b-888f-e3afc32c8c66;EE;2027-05-01;;Public;National;EE kevadpüha,DE Frühlingstag,EN Spring Day;
9dc7e46b-9f22-456a-a335-5f94d81c959a;EE;2027-05-16;;Public;National;EE nelipühade 1. püha,DE Pfingsten,EN Pentecost;
80834bd4-f2bf-4120-b290-23851baa0048;EE;2027-06-23;;Public;National;EE võidupüha,DE Tag des Sieges,EN Victory Day;
2dec53b7-72a6-4bbc-a5b8-731c9426a11a;EE;2027-06-24;;Public;National;EE jaanipäev,DE Mittsommertag,EN Midsummer Day;
65ccb2ac-fa25-40d1-8856-bb17c8d07f86;EE;2027-08-20;;Public;National;EE taasiseseisvumispäev,DE Tag der Wiedererlangung der Unabhängigkeit,EN Day of Restoration of Independence;
a60f27f5-77d0-40bd-9328-dbb16eb5f0ae;EE;2027-12-24;;Public;National;EE jõululaupäev,DE Heiligabend,EN Christmas Eve;
85f942be-59ec-4c8f-9fd0-c102ec1cc5e5;EE;2027-12-25;;Public;National;EE esimene jõulupüha,DE Weihnachten,EN Christmas Day;
e037a379-f4fd-4380-8a99-687a5dd9a8ee;EE;2027-12-26;;Public;National;EE teine jõulupüha,DE Zweiter Weihnachtsfeiertag,EN Boxing Day;
18865746-5f12-4a53-9870-8df9a4553295;EE;2028-01-01;;Public;National;EE uusaasta,DE Neujahr,EN New Year's Day;
275faa93-b5d9-45fb-a3e3-870a624d2b5c;EE;2028-02-24;;Public;National;EE iseseisvuspäev,DE Unabhängigkeitstag,EN Independence Day;
557b2f66-704f-4842-95bc-c1c04fd9e4b6;EE;2028-04-14;;Public;National;EE suur reede,DE Karfreitag,EN Good Friday;
9fce3e98-48be-44b2-be60-b3f75cb63c00;EE;2028-04-16;;Public;National;EE ülestõusmispühade 1. püha,DE Ostersonntag,EN Easter Sunday;
a6cd223f-9427-4efa-b3d4-0496a4c01980;EE;2028-05-01;;Public;National;EE kevadpüha,DE Frühlingstag,EN Spring Day;
d80a8e99-1aa6-45fc-878b-4d06a1a73f7f;EE;2028-06-04;;Public;National;EE nelipühade 1. püha,DE Pfingsten,EN Pentecost;
ccb0a4b2-e8f8-4dbc-9e85-191b05110d4d;EE;2028-06-23;;Public;National;EE võidupüha,DE Tag des Sieges,EN Victory Day;
5a2b5fc5-be87-4499-b207-edf9ccb878fc;EE;2028-06-24;;Public;National;EE jaanipäev,DE Mittsommertag,EN Midsummer Day;
e59cbd7f-44ba-4c24-9093-184c5b8711a6;EE;2028-08-20;;Public;National;EE taasiseseisvumispäev,DE Tag der Wiedererlangung der Unabhängigkeit,EN Day of Restoration of Independence;
71dd2225-023e-4fcd-b505-97cddf7dc3cb;EE;2028-12-24;;Public;National;EE jõululaupäev,DE Heiligabend,EN Christmas Eve;
d3f550fc-7566-4909-9b07-3baac88874cd;EE;2028-12-25;;Public;National;EE esimene jõulupüha,DE Weihnachten,EN Christmas Day;
