Id;Country;StartDate;EndDate;Type;RegionalScope;Name
935f42a9-3afd-42e0-bb14-390ab7657fac;ZA;2023-09-25;;Public;National;EN Heritage Day observed,DE Montag nach Tag des Kulturerbes
48bc6fcc-da59-4ca6-9231-e46361eb77e7;ZA;2023-12-16;;Public;National;EN Day of Reconciliation,DE Versöhnungstag
e414db68-c730-4861-88aa-15282f02e48c;ZA;2023-12-25;;Public;National;EN Christmas Day,DE Weihnachtstag
a01f9799-39d5-4f67-8438-cda7362fcd6a;ZA;2023-12-26;;Public;National;EN Day of Goodwill,DE Tag des gegenseitigen Verständnisses
3f5def54-5c7e-48ec-96cd-ab47caa692a9;ZA;2024-01-01;;Public;National;EN New Year’s Day,DE Neujahrstag
f7aaaf71-675a-4997-a4fb-0f1e9dbae58f;ZA;2024-03-21;;Public;National;EN Human Rights Day,DE Tag der Menschenrechte
c9ca3d91-c685-4f5f-9757-5f97a1c35422;ZA;2024-03-29;;Public;National;EN Good Friday,DE Karfreitag
09b6275d-c408-43a9-975f-f9ed9acf5e0e;ZA;2024-04-01;;Public;National;EN Family Day,DE Tag der Familie
2db21a3a-e7fc-4773-9e94-d1d1ccd05644;ZA;2024-04-27;;Public;National;EN Freedom Day,DE Tag der Freiheit
fe382a40-486c-4718-bc5a-b80414a2341d;ZA;2024-05-01;;Public;National;EN Workers' Day,DE Tag der Arbeit
d7183c22-77b6-4cae-addc-a9b5b33b2e37;ZA;2024-06-16;;Public;National;EN Youth Day,DE Tag der Jugend
fde31c0f-9ef1-4540-ad82-cb0b71cef6da;ZA;2024-06-17;;Public;National;EN Youth Day observed,DE Montag nach Tag der Jugend
96e00b56-d49e-42a9-9fe5-310e0469db85;ZA;2024-08-09;;Public;National;EN National Women's Day,DE Nationaler Frauentag
6dce2422-2131-45a3-aa6a-2ab4c2cbeccd;ZA;2024-09-24;;Public;National;EN Heritage Day,DE Tag des Kulturerbes
3b94fcd3-36d2-478a-bdf6-2e22b9a2a39f;ZA;2024-09-25;;Public;National;EN Heritage Day observed,DE Montag nach Tag des Kulturerbes
0eb7e24c-9888-44d6-854e-ed97faae4d06;ZA;2024-12-16;;Public;National;EN Day of Reconciliation,DE Versöhnungstag
d7b6e66d-d238-423f-92bc-1be4b4a98b04;ZA;2024-12-25;;Public;National;EN Christmas Day,DE Weihnachtstag
590459f9-628b-4570-9680-585f5fceb104;ZA;2024-12-26;;Public;National;EN Day of Goodwill,DE Tag des gegenseitigen Verständnisses
b1c27ce8-2e8c-48d5-84b2-04b0bbc6678e;ZA;2025-01-01;;Public;National;EN New Year’s Day,DE Neujahrstag
ed937614-43dd-4a49-99cb-743aa55c5296;ZA;2025-03-21;;Public;National;EN Human Rights Day,DE Tag der Menschenrechte
3d44ed21-00b1-4acd-b514-01e4a4d8f449;ZA;2025-04-18;;Public;National;EN Good Friday,DE Karfreitag
581273c6-12e8-4d08-ba63-5a1c2f8069b9;ZA;2025-04-21;;Public;National;EN Family Day,DE Tag der Familie
95affbd2-5f5a-4087-9861-9b7e8c6708ee;ZA;2025-04-27;;Public;National;EN Freedom Day,DE Tag der Freiheit
93b63afa-f874-49d2-81b5-527a8c6fb0c3;ZA;2025-04-28;;Public;National;EN Freedom Day observed,DE Montag nach Tag der Freiheit
bb94478d-cdad-48a3-a0ff-d0f27eb622db;ZA;2025-05-01;;Public;National;EN Workers' Day,DE Tag der Arbeit
16a78fc8-eed4-44a3-8548-1f853a6df6eb;ZA;2025-06-16;;Public;National;EN Youth Day,DE Tag der Jugend
ecd9541b-ee66-42c6-9d2b-be9122959404;ZA;2025-08-09;;Public;National;EN National Women's Day,DE Nationaler Frauentag
75b2e34e-ce05-48ae-a7d2-c8afb52cc470;ZA;2025-09-24;;Public;National;EN Heritage Day,DE Tag des Kulturerbes
8e41d93d-4514-45e3-ad99-508cd0cab2e0;ZA;2025-12-16;;Public;National;EN Day of Reconciliation,DE Versöhnungstag
a3fa910c-014b-4de0-895d-f499b1c471a6;ZA;2025-12-25;;Public;National;EN Christmas Day,DE Weihnachtstag
308a343f-acc1-4d08-bb0d-172fd480fabf;ZA;2025-12-26;;Public;National;EN Day of Goodwill,DE Tag des gegenseitigen Verständnisses
c07e4d86-d086-4a40-9893-2f62e8e61918;ZA;2026-01-01;;Public;National;EN New Year’s Day,DE Neujahrstag
486a5e8a-29dd-4824-bb12-0e0ee3cbc53c;ZA;2026-03-21;;Public;National;EN Human Rights Day,DE Tag der Menschenrechte
7a910b39-b757-4305-8b4c-82f2c57334d5;ZA;2026-04-03;;Public;National;EN Good Friday,DE Karfreitag
96449bd5-0057-4341-9086-9edfc04d1433;ZA;2026-04-06;;Public;National;EN Family Day,DE Tag der Familie
0cb198d1-24e2-49d2-aa33-70da5c170122;ZA;2026-04-27;;Public;National;EN Freedom Day,DE Tag der Freiheit
96def55a-8b1d-4ee3-ac1c-500103033a35;ZA;2026-05-01;;Public;National;EN Workers' Day,DE Tag der Arbeit
5e720c80-5de1-466d-90b9-bffce3d7a9a5;ZA;2026-06-16;;Public;National;EN Youth Day,DE Tag der Jugend
6171da48-ea87-4ea3-8e40-2f5f0c3f9226;ZA;2026-08-09;;Public;National;EN National Women's Day,DE Nationaler Frauentag
a0d1d820-0b1a-4c77-84b5-928ec7eb3180;ZA;2026-08-10;;Public;National;EN National Women's Day observed,DE Montag nach Nationaler Frauentag
1e541849-7257-4673-9e60-b721fd0e377c;ZA;2026-09-24;;Public;National;EN Heritage Day,DE Tag des Kulturerbes
dc8e0dec-24fe-41ca-821c-c1ee9c5784b9;ZA;2026-12-16;;Public;National;EN Day of Reconciliation,DE Versöhnungstag
1810aeca-73ef-4863-b317-8c81fdecb058;ZA;2026-12-25;;Public;National;EN Christmas Day,DE Weihnachtstag
bdc5440d-8a9f-4406-8215-2320b01276bf;ZA;2026-12-26;;Public;National;EN Day of Goodwill,DE Tag des gegenseitigen Verständnisses
7d501a32-e0a0-40bc-966f-83781819ba98;ZA;2027-01-01;;Public;National;EN New Year’s Day,DE Neujahrstag
e4acd030-dc2a-4379-a3eb-fdfbd18772fd;ZA;2027-03-21;;Public;National;EN Human Rights Day,DE Tag der Menschenrechte
6d0b245b-5836-4c81-9b95-5d8b7bf24516;ZA;2027-03-22;;Public;National;EN Human Rights Day observed,DE Montag nach Tag der Menschenrechte
8d45c0c6-7892-4ed1-926d-aeeb4e1f6324;ZA;2027-03-26;;Public;National;EN Good Friday,DE Karfreitag
1f6a483a-1bfe-440c-a49e-47fc9f279094;ZA;2027-03-29;;Public;National;EN Family Day,DE Tag der Familie
f88f2282-d76e-4eeb-ae89-c9442ccb8cad;ZA;2027-04-27;;Public;National;EN Freedom Day,DE Tag der Freiheit
a078284d-221d-41fb-915b-a6ba6e60f0cb;ZA;2027-05-01;;Public;National;EN Workers' Day,DE Tag der Arbeit
74d1c73b-1072-46f7-86c4-28219ee6199a;ZA;2027-06-16;;Public;National;EN Youth Day,DE Tag der Jugend
cf7150f1-feda-4099-9a80-108a41bafca5;ZA;2027-08-09;;Public;National;EN National Women's Day,DE Nationaler Frauentag
bbbbd065-c6ff-4f0b-a5b6-4d3172c78ac1;ZA;2027-09-24;;Public;National;EN Heritage Day,DE Tag des Kulturerbes
f90c2f7b-e029-46c3-82a5-15b1e3eb386d;ZA;2027-12-16;;Public;National;EN Day of Reconciliation,DE Versöhnungstag
e2328eae-5289-411b-9b34-41aceacd448d;ZA;2027-12-25;;Public;National;EN Christmas Day,DE Weihnachtstag
