Id;Country;StartDate;EndDate;Type;Name
d3f24660-4d65-4eed-aedb-8dc999a4689f;AT;2023-10-26;;Public;DE Nationalfeiertag,EN National Day
bb943eee-7ee6-4db4-9068-9c25cde7df48;AT;2023-11-01;;Public;DE Allerheiligen,EN All Saints' Day
0e060c5c-4452-4f5d-b5a1-9fc78fcf601e;AT;2023-12-08;;Public;DE Mariä Empfängnis,EN Immaculate Conception
25f24e1d-6b6e-4595-bca0-d71fb09e93aa;AT;2023-12-25;;Public;DE Christtag,EN Christmas Day
343be03f-a32d-493d-8738-121c81d6a740;AT;2023-12-26;;Public;DE Stefanitag,EN St Stephen's Day
459b6476-390b-47d9-a7a3-b8ab6981c89c;AT;2024-01-01;;Public;DE Neujahr,EN New Year's Day
1fdcabcf-d0e5-4292-9c50-269212ae816f;AT;2024-01-06;;Public;DE Heilige drei Könige,EN Epiphany
3361620e-e614-4a23-9818-1fe77420ba8f;AT;2024-03-31;;Public;DE Ostersonntag,EN Easter Sunday
0af5ed5b-82b2-4dec-a9b1-ce7afb43ce70;AT;2024-04-01;;Public;DE Ostermontag,EN Easter Monday
0c4e6080-f370-48e8-b5bc-dd4e6c63afa8;AT;2024-05-01;;Public;DE Staatsfeiertag,EN Labour Day
3bbc4bc2-bd41-4106-a53e-b0f94feb3250;AT;2024-05-09;;Public;DE Christi Himmelfahrt,EN Ascension Day
ff504be2-fd8b-48ec-a42b-c2415d3b2636;AT;2024-05-19;;Public;DE Pfingstsonntag,EN Pentecost Sunday
24ec3138-a2ec-4a8c-ac5a-e9965335708f;AT;2024-05-20;;Public;DE Pfingstmontag,EN Pentecost Monday
4686e78e-48ee-49c5-9ee8-9993ec090af8;AT;2024-05-30;;Public;DE Fronleichnam,EN Corpus Christi
07b5eebb-086e-4a39-80e2-863998e3222a;AT;2024-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day
2dab52d5-5616-48ec-951d-0487b327379c;AT;2024-10-26;;Public;DE Nationalfeiertag,EN National Day
d5911302-7987-429c-bfdc-7b35a9c220f2;AT;2024-11-01;;Public;DE Allerheiligen,EN All Saints' Day
f201d2b8-94c8-4bdb-89b4-f771082a48e7;AT;2024-12-08;;Public;DE Mariä Empfängnis,EN Immaculate Conception
16643be7-3aba-43db-a97c-51b90ab399c6;AT;2024-12-25;;Public;DE Christtag,EN Christmas Day
0ff5182c-0823-4ddf-a0cd-866316059862;AT;2024-12-26;;Public;DE Stefanitag,EN St Stephen's Day
cef22e93-5c4c-4642-a747-977488669701;AT;2025-01-01;;Public;DE Neujahr,EN New Year's Day
00ecd3bc-36e1-41fa-a63f-87bd77205857;AT;2025-01-06;;Public;DE Heilige drei Könige,EN Epiphany
3b802fb5-be4c-430c-9424-5585cd4f3ec9;AT;2025-04-20;;Public;DE Ostersonntag,EN Easter Sunday
bd8dc862-9256-4024-a23e-0420acb32436;AT;2025-04-21;;Public;DE Ostermontag,EN Easter Monday
9f0c8a7c-8a0f-4c6e-b0dc-69c8b1bde915;AT;2025-05-01;;Public;DE Staatsfeiertag,EN Labour Day
78a625ae-df4a-4603-a05b-4368c1c2484e;AT;2025-05-29;;Public;DE Christi Himmelfahrt,EN Ascension Day
1ee24c74-e4f1-4e8e-b950-cec49d18d368;AT;2025-06-08;;Public;DE Pfingstsonntag,EN Pentecost Sunday
1989b6e5-0894-4be7-a4e0-a682cc63d638;AT;2025-06-09;;Public;DE Pfingstmontag,EN Pentecost Monday
596ab61d-6ce7-42a0-9b7f-437e7dcdcbcc;AT;2025-06-19;;Public;DE Fronleichnam,EN Corpus Christi
b2e2683d-2965-482a-8a62-83f72d4bcd0f;AT;2025-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day
15309af7-875d-4487-bbf0-39c0aaba45af;AT;2025-10-26;;Public;DE Nationalfeiertag,EN National Day
13545866-19b2-4a20-8e8a-b4281bf66426;AT;2025-11-01;;Public;DE Allerheiligen,EN All Saints' Day
8453792b-0a4a-4b34-ba8d-4e0d0f870473;AT;2025-12-08;;Public;DE Mariä Empfängnis,EN Immaculate Conception
2ad705aa-662e-4c5c-8652-5632aa3e3a73;AT;2025-12-25;;Public;DE Christtag,EN Christmas Day
c3759a9f-3547-46d7-a816-cf105b579d5b;AT;2025-12-26;;Public;DE Stefanitag,EN St Stephen's Day
efbb30b0-dc2b-4811-be55-55f735ef327a;AT;2026-01-01;;Public;DE Neujahr,EN New Year's Day
ff1fffac-8032-49a7-b832-4027b2355a81;AT;2026-01-06;;Public;DE Heilige drei Könige,EN Epiphany
