Id;Country;StartDate;EndDate;Type;Name;Subdivisions;Comment
ad381839-5e50-4a61-a99b-0ee616b38609;AT;2020-02-03;2020-02-09;School;DE Semesterferien,EN Semester Holidays;NÖ;
02038694-b281-4cf6-8beb-1f6cf2e10937;AT;2020-04-04;2020-04-14;School;DE Osterferien,EN Easter Holidays;NÖ;
21e59413-0622-4027-b9c9-5417a2f8c680;AT;2020-05-30;2020-06-02;School;DE Pfingstferien,EN Pentecost Holidays;NÖ;
508caf79-bbb9-4ba1-9007-450231a482d1;AT;2020-07-04;2020-09-06;School;DE Sommerferien,EN Summer Holidays;NÖ;
ac5599d8-e797-447e-841c-1f82bd78d26b;AT;2020-10-27;2020-10-31;School;DE Herbstferien,EN Autumn Holidays;NÖ;
dc872f9f-28c2-4934-930f-049646c98624;AT;2020-12-24;2021-01-06;School;DE Weihnachtsferien,EN Christmas Holidays;NÖ;
3ae99503-2c3e-4bc1-8bc5-a2a20211c2e8;AT;2021-02-01;2021-02-06;School;DE Semesterferien,EN Semester Holidays;NÖ;
ac15f80f-100c-4a3b-bfd7-14e3e83f7549;AT;2021-03-27;2021-04-05;School;DE Osterferien,EN Easter Holidays;NÖ;
7ce76409-965b-4920-b64f-03c9122cdc6a;AT;2021-05-22;2021-05-24;School;DE Pfingstferien,EN Pentecost Holidays;NÖ;
3c8370ef-57b3-434d-9fff-958c7cb641bc;AT;2021-07-03;2021-09-05;School;DE Sommerferien,EN Summer Holidays;NÖ;
c06d5153-ca7d-48e4-a712-3252d80c1696;AT;2021-10-27;2021-10-31;School;DE Herbstferien,EN Autumn Holidays;NÖ;
87a00dd5-aa39-46ad-a95e-8f34c51242f1;AT;2021-12-24;2022-01-06;School;DE Weihnachtsferien,EN Christmas Holidays;NÖ;
20c88d9e-af70-459d-9927-44954af3593c;AT;2022-02-07;2022-02-12;School;DE Semesterferien,EN Semester Holidays;NÖ;
280b1255-071c-4fca-9b43-d1583b2b36e6;AT;2022-04-09;2022-04-18;School;DE Osterferien,EN Easter Holidays;NÖ;
f2b020fe-40f1-47ce-8864-59ae288b34bb;AT;2022-06-04;2022-06-06;School;DE Pfingstferien,EN Pentecost Holidays;NÖ;
a9ddeefd-9a43-4dfd-a8c0-e62403a196b8;AT;2022-07-02;2022-09-04;School;DE Sommerferien,EN Summer Holidays;NÖ;
7d2b1bfa-f0b6-4a91-81b7-fe652b8cd529;AT;2022-10-27;2022-10-31;School;DE Herbstferien,EN Autumn Holidays;NÖ;
da8ad1a4-6875-4dc7-910f-14cd35f8d936;AT;2022-12-24;2023-01-06;School;DE Weihnachtsferien,EN Christmas Holidays;NÖ;
1e2f97e8-b4b7-416a-90e6-e9f6298def33;AT;2023-02-06;2023-02-11;School;DE Semesterferien,EN Semester Holidays;NÖ;
243b969d-78e4-4e66-b1b9-50ab0c2fe893;AT;2023-04-01;2023-04-10;School;DE Osterferien,EN Easter Holidays;NÖ;
259b74fd-a0aa-438d-9c5c-57efb4539d7d;AT;2023-05-27;2023-05-29;School;DE Pfingstferien,EN Pentecost Holidays;NÖ;
b365e1c9-fc5a-431a-ba60-4e7418638bf3;AT;2023-07-01;2023-09-03;School;DE Sommerferien,EN Summer Holidays;NÖ;
