Id;Country;StartDate;EndDate;Type;Name;Subdivisions;Comment
d8d005a1-f875-4e8b-8524-4535f399a82c;AT;2020-02-17;2020-02-22;School;DE Semesterferien,EN Semester Holidays;OÖ;
3295d567-7c6d-4c1a-a055-3ab972cb4656;AT;2020-04-04;2020-04-14;School;DE Osterferien,EN Easter Holidays;OÖ;
d0294d8e-98b2-4e28-9d5a-e55bc3a1f7e1;AT;2020-05-30;2020-06-02;School;DE Pfingstferien,EN Pentecost Holidays;OÖ;
ad0c555c-26ed-41ef-bb12-b70261d19ac7;AT;2020-07-11;2020-09-13;School;DE Sommerferien,EN Summer Holidays;OÖ;
9dd27e92-a5ef-4db2-99f6-2e4e3a9e242b;AT;2020-10-27;2020-10-31;School;DE Herbstferien,EN Autumn Holidays;OÖ;
a67da679-273e-4159-8354-9f64d0e813d6;AT;2020-12-24;2021-01-06;School;DE Weihnachtsferien,EN Christmas Holidays;OÖ;
42d82c0d-df5a-410f-898e-0b4dd8668235;AT;2021-02-08;2021-02-13;School;DE Semesterferien,EN Semester Holidays;OÖ;
78946c97-7038-4981-bb3c-cdaede054371;AT;2021-03-27;2021-04-05;School;DE Osterferien,EN Easter Holidays;OÖ;
8de75b22-5a76-4596-8c8b-e6eba3214e8a;AT;2021-05-22;2021-05-24;School;DE Pfingstferien,EN Pentecost Holidays;OÖ;
a1ac68bc-6fb3-4999-84ef-3ff5f5b390fe;AT;2021-07-10;2021-09-12;School;DE Sommerferien,EN Summer Holidays;OÖ;
280ad555-0a62-4665-acca-340c615dc3cb;AT;2021-10-27;2021-10-31;School;DE Herbstferien,EN Autumn Holidays;OÖ;
18853663-3a9e-42ea-b255-8f82dfc610c8;AT;2021-12-24;2022-01-06;School;DE Weihnachtsferien,EN Christmas Holidays;OÖ;
c142207f-ba56-4c31-a6d0-49397c222915;AT;2022-02-21;2022-02-26;School;DE Semesterferien,EN Semester Holidays;OÖ;
1a14c69a-2f4b-4604-ab88-27c231545e11;AT;2022-04-09;2022-04-18;School;DE Osterferien,EN Easter Holidays;OÖ;
f5a56259-ef78-4966-b03e-e83448f8b59f;AT;2022-06-04;2022-06-06;School;DE Pfingstferien,EN Pentecost Holidays;OÖ;
ac2b1f79-4dbc-43f5-9029-9bd728b54cdf;AT;2022-07-09;2022-09-11;School;DE Sommerferien,EN Summer Holidays;OÖ;
98ad9680-72ab-4625-b5cd-fea7df41f815;AT;2022-10-27;2022-10-31;School;DE Herbstferien,EN Autumn Holidays;OÖ;
1c47a0e8-f968-4511-8b6a-7167a9802d02;AT;2022-12-24;2023-01-06;School;DE Weihnachtsferien,EN Christmas Holidays;OÖ;
823fd202-9330-4a9d-ab46-682bcf81255e;AT;2023-02-20;2023-02-25;School;DE Semesterferien,EN Semester Holidays;OÖ;
96bab9fc-09ec-462a-b88c-6354da3ea75c;AT;2023-04-01;2023-04-10;School;DE Osterferien,EN Easter Holidays;OÖ;
c5b0eb76-35d1-4989-b354-c7713ee64e83;AT;2023-05-27;2023-05-29;School;DE Pfingstferien,EN Pentecost Holidays;OÖ;
c36bae6f-6dcd-4df6-89c8-bd7fd385c3ec;AT;2023-07-08;2023-09-10;School;DE Sommerferien,EN Summer Holidays;OÖ;
