Id;Country;StartDate;EndDate;Type;Name;Comment
3dcb6cb8-eb16-4739-90c7-84ebc0d49d48;LV;2022-04-18;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
6ed39569-39e7-4833-acec-fb1cac24ba1a;LV;2022-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
bd007ee0-36f9-4a59-b8b9-43860e9b63aa;LV;2022-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
0f596d06-5919-4f4d-b351-32705790e9f8;LV;2022-05-08;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
f1787dfd-de94-46b6-b9b1-a6def2921822;LV;2022-06-05;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
af56291e-57b4-4b8e-be4e-dd16725cc87c;LV;2022-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
e1839fad-95f3-42e1-9d62-46538f42cc01;LV;2022-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
b2ef45bc-e1e2-4ea3-bebd-d79a2ec59d1a;LV;2022-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
03b5d34c-2028-4440-aa96-0fa3a43ec471;LV;2022-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
a96a1074-2974-4aae-a170-1b80b6eda042;LV;2022-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
7fd5e878-086c-4836-8b60-b4ce31eb6861;LV;2022-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
04e2a18c-c73d-414f-b0df-c70736fa0903;LV;2022-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
48b49b8a-fda3-4c27-8275-4179ccaf7d86;LV;2023-01-01;;Public;LV Jaungada dienu,DE Neujahr,EN New Year's Day;
7d4182ba-2550-4119-b25a-ff726c10616a;LV;2023-04-07;;Public;LV Lielo Piektdienu,DE Karfreitag,EN Good Friday;
53b8dcdb-6ccb-4aa8-8a44-751386b1a0f6;LV;2023-04-09;;Public;LV Pirmās Lieldienas,DE Ostersonntag,EN Easter Sunday;
5b2cb7bf-4103-4cbf-926d-28555760276d;LV;2023-04-10;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
fd9dcdd2-c2f2-46e4-9e46-633b79e79072;LV;2023-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
