Id;Country;StartDate;EndDate;Type;RegionalScope;Name;Subdivisions;Comment
51efd9ec-50fb-4911-b215-9597f1ccc04e;CH;2025-10-11;2025-10-26;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;DE deutschsprachig,FR germanophone,EN German-speaking
67671b34-5ffa-4b1e-ac7c-b53ec10a23c2;CH;2025-10-16;2025-10-26;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;FR francophon,DE französischsprachig,EN French-speaking
51a0d5f5-887b-473c-ae71-50ec9810e17f;CH;2025-12-20;2026-01-04;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;DE deutschsprachig,FR germanophone,EN German-speaking
6f39fe8c-3a5a-4bce-9139-ebc936c97e11;CH;2025-12-20;2026-01-04;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;FR francophon,DE französischsprachig,EN French-speaking
d588c426-dd25-4b50-9eb2-7a31f8574688;CH;2026-02-21;2026-03-08;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE deutschsprachig, ohne Tourismusgemeinden,FR germanophone,EN German-speaking
99411413-1720-4277-b384-05f8e98cf115;CH;2026-02-28;2026-03-08;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE Tourismusgemeinden Oberwallis, FR Communes touristiques du Haut-Valais, EN Tourism communities of Upper Valais
10acd396-1754-408c-819d-70fa8927bd7f;CH;2026-02-14;2026-02-22;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;FR francophon,DE französischsprachig,EN French-speaking
c644d239-51f5-48ea-9e1d-cea3c854f824;CH;2026-05-09;2026-05-17;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;DE deutschsprachig, ohne Tourismusgemeinden,FR germanophone,EN German-speaking
2cceac57-0ce5-4601-bf08-72ecfca15560;CH;2026-05-02;2026-05-17;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;DE Tourismusgemeinden Oberwallis, FR Communes touristiques du Haut-Valais, EN Tourism communities of Upper Valais
ecac62ba-abc6-404a-9b1b-4146c882c027;CH;2026-04-03;2026-04-12;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;FR francophon,DE französischsprachig,EN French-speaking
94e0ec78-3a39-4d86-811f-c8293ef4e313;CH;2026-07-01;2026-08-16;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;DE deutschsprachig, ohne Tourismusgemeinden,FR germanophone,EN German-speaking
38e2e44d-c5cc-42aa-aff0-a21af93f27fd;CH;2026-07-01;2026-08-16;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;DE Tourismusgemeinden Oberwallis, FR Communes touristiques du Haut-Valais, EN Tourism communities of Upper Valais
b79386a5-6c2b-4589-8af3-ed1425629a6d;CH;2026-06-27;2026-08-19;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;FR francophon,DE französischsprachig,EN French-speaking
349193b0-f8a1-401a-8361-2b3bccc16959;CH;2026-10-10;2026-10-25;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;DE deutschsprachig, ohne Tourismusgemeinden,FR germanophone,EN German-speaking
d881bd2d-ab0c-48ab-a365-62deca82db20;CH;2026-10-10;2026-10-25;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;DE Tourismusgemeinden Oberwallis, FR Communes touristiques du Haut-Valais, EN Tourism communities of Upper Valais
fc2d8db0-18b1-4499-a214-835c0c15409e;CH;2026-10-15;2026-10-25;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;FR francophon,DE französischsprachig,EN French-speaking
d44fb406-39ae-4c68-b300-93034d56d566;CH;2026-12-19;2027-01-03;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;DE deutschsprachig, ohne Tourismusgemeinden,FR germanophone,EN German-speaking
d61335a0-4a19-44eb-aa6a-ad33d8603b2d;CH;2026-12-19;2027-01-03;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;DE Tourismusgemeinden Oberwallis, FR Communes touristiques du Haut-Valais, EN Tourism communities of Upper Valais
77f67468-872c-4153-8984-7398779b62d7;CH;2026-12-24;2027-01-10;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;FR francophon,DE französischsprachig,EN French-speaking
