Id;Country;StartDate;EndDate;Type;Name;Subdivisions;Comment
61c1a975-ff43-4a65-b0d0-ac5f1cb17b11;CH;2020-02-15;2020-03-01;School;DE Sport,FR Sport,IT Sport,EN Sport;LU;
d0c5f3e5-d87a-470b-b1fd-5e4e357d4b81;CH;2020-04-10;2020-04-26;School;DE Frühling,FR Printemps,IT Primavera,EN Spring;LU;
27c09d89-2781-4ae7-bc42-18c89ded2e28;CH;2020-07-04;2020-08-16;School;DE Sommer,FR Été,IT Estate,EN Summer;LU;
5bf1babb-cf98-4703-aac9-b818353de821;CH;2020-09-26;2020-10-11;School;DE Herbst,FR Automne,IT Autunno,EN Autumn;LU;
f3d2c528-b864-449b-aa9e-53f9ccc0a40a;CH;2020-12-19;2021-01-03;School;DE Winter,FR Noël,IT Inverno,EN Christmas;LU;
01acd7e5-fe4b-4abe-bc70-3ebd023f2e74;CH;2021-02-06;2021-02-21;School;DE Sport,FR Sport,IT Sport,EN Sport;LU;
0ce3b311-a4a8-48d3-85c7-427739f268ed;CH;2021-04-02;2021-04-18;School;DE Frühling,FR Printemps,IT Primavera,EN Spring;LU;
39254918-6ee0-4af8-b0b5-f920a65aaf29;CH;2021-07-10;2021-08-22;School;DE Sommer,FR Été,IT Estate,EN Summer;LU;
273a0514-8281-4f86-9dc6-b095fd9a69e2;CH;2021-10-02;2021-10-17;School;DE Herbst,FR Automne,IT Autunno,EN Autumn;LU;
976035b6-d1d2-42f1-996d-70cdbef863f3;CH;2021-12-18;2022-01-02;School;DE Winter,FR Noël,IT Inverno,EN Christmas;LU;
91995f00-add6-452e-8cb9-5b67c4e4fa76;CH;2022-02-19;2022-03-06;School;DE Sport,FR Sport,IT Sport,EN Sport;LU;
912af123-df18-4a77-8c4b-109e512fc111;CH;2022-04-15;2022-05-01;School;DE Frühling,FR Printemps,IT Primavera,EN Spring;LU;
eaa2f014-8106-4069-8d82-8cadebe0bc81;CH;2022-07-09;2022-08-21;School;DE Sommer,FR Été,IT Estate,EN Summer;LU;
33370f3a-dd8c-4979-b2de-565db21f7146;CH;2022-10-01;2022-10-16;School;DE Herbst,FR Automne,IT Autunno,EN Autumn;LU;
6bc78d05-9559-497e-b84a-077b93f48145;CH;2022-12-24;2023-01-08;School;DE Winter,FR Noël,IT Inverno,EN Christmas;LU;
3cbb062b-3ae6-4874-93e1-5fd0f497cf31;CH;2023-02-11;2023-02-26;School;DE Sport,FR Sport,IT Sport,EN Sport;LU;
f5bab825-41ea-4a96-8776-b062d217eada;CH;2023-04-07;2023-04-23;School;DE Frühling,FR Printemps,IT Primavera,EN Spring;LU;
ea2b8dcb-1b1c-436b-8951-fbd33bfa0cb1;CH;2023-07-08;2023-08-20;School;DE Sommer,FR Été,IT Estate,EN Summer;LU;
6f6c0fb8-f2d0-4903-92ac-6a522ee68873;CH;2023-09-30;2023-10-15;School;DE Herbst,FR Automne,IT Autunno,EN Autumn;LU;
5b073a86-b274-4052-afd7-ddd307cc69db;CH;2023-12-23;2024-01-07;School;DE Winter,FR Noël,IT Inverno,EN Christmas;LU;
c302a2e3-bce8-4cd9-bd54-4ae40193c5f1;CH;2024-02-03;2024-02-18;School;DE Sport,FR Sport,IT Sport,EN Sport;LU;
0d6288cd-f343-4b60-a822-68921c649fb0;CH;2024-03-29;2024-04-14;School;DE Frühling,FR Printemps,IT Primavera,EN Spring;LU;
5216961e-50dc-41cd-a4f5-d4f452f432d7;CH;2024-07-06;2024-08-18;School;DE Sommer,FR Été,IT Estate,EN Summer;LU;
d7f04c4a-b99b-4236-85d3-05010fe55fe6;CH;2024-09-28;2024-10-13;School;DE Herbst,FR Automne,IT Autunno,EN Autumn;LU;
4d974cf2-84a2-4de4-8c49-f3c70d0936ea;CH;2024-12-21;2025-01-05;School;DE Winter,FR Noël,IT Inverno,EN Christmas;LU;
74c58d14-0b0f-4032-b099-267f83be2f49;CH;2025-02-22;2025-03-09;School;DE Sport,FR Sport,IT Sport,EN Sport;LU;
7634be9a-fa1d-4c22-92e9-918e6de28279;CH;2025-04-18;2025-05-04;School;DE Frühling,FR Printemps,IT Primavera,EN Spring;LU;
4b99d87b-1ec0-498f-9ffe-c7e13ad79115;CH;2025-07-05;2025-08-17;School;DE Sommer,FR Été,IT Estate,EN Summer;LU;
f91a120d-cd36-4fb5-af3a-3491832d63c3;CH;2025-09-27;2025-10-12;School;DE Herbst,FR Automne,IT Autunno,EN Autumn;LU;
19143f74-1e56-4a96-a168-e2842c46fc8b;CH;2025-12-20;2026-01-04;School;DE Winter,FR Noël,IT Inverno,EN Christmas;LU;
