Id;Country;StartDate;EndDate;Type;RegionalScope;Name;Subdivisions;Comment
95064ab9-ac90-429c-88d1-a601b3557f49;CH;2028-04-10;2028-04-21;School;Regional;DE Frühlingsferien,FR Vacances de printemps,IT Vacanze di primavera,EN Spring holidays;AG;
eab4e016-d933-4f9d-b6b0-302f5c297fd9;CH;2028-07-24;2028-08-11;School;Regional;DE Sommerferien,FR Vacances d'été,IT Vacanze estive,EN Summer holidays;AG;
dc95b14e-f2e4-42ce-b3d9-42582e1f3402;CH;2028-10-02;2028-10-13;School;Regional;DE Herbstferien,FR Vacances d'automne,IT Vacanze d'autunno,EN Autumn holidays;AG;
84a859f1-2db0-4187-9025-fef1fa75c4d3;CH;2028-12-27;2029-01-05;School;Regional;DE Winterferien,FR Vacances d'hiver,IT Vacanze invernali,EN Winter holidays;AG;
df33fc45-b0ac-4130-80fd-bb601159ca7e;CH;2029-04-09;2029-04-20;School;Regional;DE Frühlingsferien,FR Vacances de printemps,IT Vacanze di primavera,EN Spring holidays;AG;
1ab2fa3d-0000-4557-91eb-31660587091f;CH;2029-07-23;2029-08-10;School;Regional;DE Sommerferien,FR Vacances d'été,IT Vacanze estive,EN Summer holidays;AG;
6248a4de-e3db-4af1-a267-9041f6478a81;CH;2029-10-01;2029-10-12;School;Regional;DE Herbstferien,FR Vacances d'automne,IT Vacanze d'autunno,EN Autumn holidays;AG;
6b4dc68f-c2ed-45a8-a9a4-97975e9da774;CH;2029-12-24;2030-01-04;School;Regional;DE Winterferien,FR Vacances d'hiver,IT Vacanze invernali,EN Winter holidays;AG;
06b250eb-2252-4136-b69c-896b2f500448;CH;2030-04-06;2030-04-18;School;Regional;DE Frühlingsferien,FR Vacances de printemps,IT Vacanze di primavera,EN Spring holidays;AG;
c6348193-8f42-4697-88c8-9d9142783e49;CH;2030-07-22;2030-08-09;School;Regional;DE Sommerferien,FR Vacances d'été,IT Vacanze estive,EN Summer holidays;AG;
7f227a74-d593-43bc-ab4f-149e3dca0254;CH;2030-09-30;2030-10-11;School;Regional;DE Herbstferien,FR Vacances d'automne,IT Vacanze d'autunno,EN Autumn holidays;AG;
95009f60-b51e-4fe0-ae8f-2ee8e561d68a;CH;2030-12-23;2031-01-03;School;Regional;DE Winterferien,FR Vacances d'hiver,IT Vacanze invernali,EN Winter holidays;AG;
49121744-3edd-45ae-b6e7-8dd4b06564ff;CH;2031-04-07;2031-04-18;School;Regional;DE Frühlingsferien,FR Vacances de printemps,IT Vacanze di primavera,EN Spring holidays;AG;
62a0aecb-6c25-429c-890c-6269113e183d;CH;2031-07-21;2031-08-08;School;Regional;DE Sommerferien,FR Vacances d'été,IT Vacanze estive,EN Summer holidays;AG;
784910c2-2104-40e9-afb6-2bc85113f313;CH;2031-09-29;2031-10-10;School;Regional;DE Herbstferien,FR Vacances d'automne,IT Vacanze d'autunno,EN Autumn holidays;AG;
1c0e16f4-3e9a-487f-bace-7411736a2b82;CH;2031-12-22;2031-12-31;School;Regional;DE Winterferien,FR Vacances d'hiver,IT Vacanze invernali,EN Winter holidays;AG;
2cc77841-a715-4b67-9368-7e85473914ef;CH;2032-04-05;2032-04-16;School;Regional;DE Frühlingsferien,FR Vacances de printemps,IT Vacanze di primavera,EN Spring holidays;AG;
fcb1aaa7-2703-4f8b-85d2-d85cb377413f;CH;2032-07-19;2032-08-06;School;Regional;DE Sommerferien,FR Vacances d'été,IT Vacanze estive,EN Summer holidays;AG;
6286392f-dd23-4ece-9d65-a788de91c285;CH;2032-09-27;2032-10-08;School;Regional;DE Herbstferien,FR Vacances d'automne,IT Vacanze d'autunno,EN Autumn holidays;AG;
e7f0b9fa-3725-474b-baec-371c7fab79f7;CH;2032-12-24;2033-01-07;School;Regional;DE Winterferien,FR Vacances d'hiver,IT Vacanze invernali,EN Winter holidays;AG;
e47bf3cd-bf69-4bd0-a969-0a405bf2f4a1;CH;2033-04-11;2033-04-22;School;Regional;DE Frühlingsferien,FR Vacances de printemps,IT Vacanze di primavera,EN Spring holidays;AG;
db6ab655-e0b3-48dd-9ee8-496e304d961b;CH;2033-07-18;2033-08-05;School;Regional;DE Sommerferien,FR Vacances d'été,IT Vacanze estive,EN Summer holidays;AG;
029744dc-bb65-4d50-88d5-325dbba6a8fc;CH;2033-10-03;2033-10-14;School;Regional;DE Herbstferien,FR Vacances d'automne,IT Vacanze d'autunno,EN Autumn holidays;AG;
40736f89-7891-4209-8073-1ee1f8bb8453;CH;2033-12-27;2034-01-06;School;Regional;DE Winterferien,FR Vacances d'hiver,IT Vacanze invernali,EN Winter holidays;AG;
daee0a74-b2f3-4c2a-b4a0-0c1209e0e948;CH;2034-04-11;2034-04-21;School;Regional;DE Frühlingsferien,FR Vacances de printemps,IT Vacanze di primavera,EN Spring holidays;AG;
e334569a-158a-47cf-a5d5-6bc05e1fcc48;CH;2034-07-24;2034-08-11;School;Regional;DE Sommerferien,FR Vacances d'été,IT Vacanze estive,EN Summer holidays;AG;
4b71c531-0ecd-4a82-b095-69b500b64cd0;CH;2034-10-02;2034-10-13;School;Regional;DE Herbstferien,FR Vacances d'automne,IT Vacanze d'autunno,EN Autumn holidays;AG;
133f2259-a694-415c-94ac-2e644ca37ac8;CH;2034-12-27;2035-01-05;School;Regional;DE Winterferien,FR Vacances d'hiver,IT Vacanze invernali,EN Winter holidays;AG;
75be62ec-0bd5-4fed-9c11-ec2c25d43d5b;CH;2035-04-09;2035-04-20;School;Regional;DE Frühlingsferien,FR Vacances de printemps,IT Vacanze di primavera,EN Spring holidays;AG;
6509e9ce-bd52-49b8-83e4-6adc9dbaa717;CH;2035-07-23;2035-08-10;School;Regional;DE Sommerferien,FR Vacances d'été,IT Vacanze estive,EN Summer holidays;AG;
